Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
20/03/2023 10:18:40,450,14.6,48,1003.3
20/03/2023 10:19:40,431,14.6,48,1003.1
20/03/2023 10:20:40,438,14.6,48,1003.2
20/03/2023 10:21:40,440,14.6,48,1003.1
20/03/2023 10:22:40,458,14.6,48,1003.1
20/03/2023 10:23:40,440,14.6,48,1003.1
20/03/2023 10:24:40,427,14.6,48,1003.1
20/03/2023 10:25:40,428,14.6,48,1003.1
20/03/2023 10:26:40,418,14.6,48,1003.2
20/03/2023 10:27:40,444,14.6,48,1003.2
20/03/2023 10:28:40,433,14.6,48,1003.2
20/03/2023 10:29:40,429,14.6,48,1003.1
20/03/2023 10:30:40,436,14.6,48,1003.1
20/03/2023 10:31:40,443,14.6,48,1003.1
20/03/2023 10:32:40,427,14.6,48,1003.1
20/03/2023 10:33:40,448,14.6,48,1003.1
20/03/2023 10:34:40,432,14.6,48,1003
20/03/2023 10:35:40,441,14.6,48,1003
20/03/2023 10:36:40,443,14.6,48,1003.2
20/03/2023 10:37:40,437,14.6,48,1003.2
20/03/2023 10:38:40,432,14.6,48,1003.2
20/03/2023 10:39:40,438,14.6,48,1003.1
20/03/2023 10:40:40,442,14.6,48,1003.1
20/03/2023 10:41:40,442,14.6,47,1003.1
20/03/2023 10:42:40,432,14.6,48,1003.1
20/03/2023 10:43:40,439,14.6,48,1003.1
20/03/2023 10:44:40,433,14.6,47,1003.1
20/03/2023 10:45:40,444,14.6,47,1003
20/03/2023 10:46:40,437,14.6,47,1003.1
20/03/2023 10:47:40,425,14.6,47,1003
20/03/2023 10:48:40,441,14.6,47,1003.2
20/03/2023 10:49:40,419,14.6,47,1003
20/03/2023 10:50:40,450,14.6,47,1003.1
20/03/2023 10:51:40,438,14.6,47,1003.1
20/03/2023 10:52:40,437,14.6,47,1003.2
20/03/2023 10:53:40,426,14.6,47,1003.1
20/03/2023 10:54:40,431,14.6,47,1003.2
20/03/2023 10:55:40,433,14.6,47,1003.1
20/03/2023 10:56:40,436,14.6,47,1003.2
20/03/2023 10:57:40,427,14.6,47,1003
20/03/2023 10:58:40,408,14.6,47,1003
20/03/2023 10:59:40,439,14.6,47,1003
20/03/2023 11:00:40,444,14.6,47,1003.1
20/03/2023 11:01:40,437,14.6,47,1003
20/03/2023 11:02:40,431,14.6,47,1003.1
20/03/2023 11:03:40,439,14.6,47,1003
20/03/2023 11:04:40,435,14.6,47,1003.1
20/03/2023 11:05:40,449,14.6,47,1003
20/03/2023 11:06:40,440,14.6,47,1003.1
20/03/2023 11:07:40,430,14.6,47,1003
20/03/2023 11:08:40,434,14.6,47,1002.9
20/03/2023 11:09:40,433,14.6,46,1003
20/03/2023 11:10:40,434,14.6,46,1003
20/03/2023 11:11:40,424,14.6,46,1003
20/03/2023 11:12:40,433,14.6,46,1002.9
20/03/2023 11:13:40,432,14.6,46,1002.9
20/03/2023 11:14:40,433,14.6,46,1002.9
20/03/2023 11:15:40,435,14.6,46,1003
20/03/2023 11:16:40,432,14.6,46,1003.1
20/03/2023 11:17:40,437,14.6,46,1003.1
20/03/2023 11:18:40,438,14.6,46,1003
20/03/2023 11:19:40,434,14.6,46,1003
20/03/2023 11:20:40,437,14.6,46,1003
20/03/2023 11:21:40,434,14.6,46,1003
20/03/2023 11:22:40,446,14.6,46,1003.1
20/03/2023 11:23:40,444,14.6,46,1003.1
20/03/2023 11:24:40,442,14.6,46,1003
20/03/2023 11:25:40,439,14.7,46,1002.9
20/03/2023 11:26:40,438,14.7,46,1003
20/03/2023 11:27:40,441,14.7,46,1003
20/03/2023 11:28:40,446,14.7,46,1003.1
20/03/2023 11:29:40,436,14.6,46,1003
20/03/2023 11:30:40,442,14.7,46,1003.1
20/03/2023 11:31:40,429,14.7,46,1003.1
20/03/2023 11:32:40,415,14.7,46,1003.1
20/03/2023 11:33:40,428,14.7,46,1003
20/03/2023 11:34:40,438,14.7,46,1003
20/03/2023 11:35:40,430,14.7,46,1002.9
20/03/2023 11:36:40,424,14.7,46,1003
20/03/2023 11:37:40,456,14.7,46,1003
20/03/2023 11:38:40,441,14.7,46,1002.9
20/03/2023 11:39:40,444,14.7,45,1002.8
20/03/2023 11:40:40,431,14.7,45,1003
20/03/2023 11:41:40,433,14.7,45,1003
20/03/2023 11:42:40,436,14.7,45,1002.9
20/03/2023 11:43:40,441,14.7,46,1002.9
20/03/2023 11:44:40,430,14.7,45,1002.8
20/03/2023 11:45:40,434,14.7,45,1002.9
20/03/2023 11:46:40,431,14.7,45,1002.9
20/03/2023 11:47:40,423,14.7,45,1003
20/03/2023 11:48:40,447,14.7,45,1002.9
20/03/2023 11:49:40,440,14.7,45,1002.9
20/03/2023 11:50:40,438,14.7,45,1002.9
20/03/2023 11:51:40,429,14.7,45,1002.9
20/03/2023 11:52:40,438,14.7,45,1002.8
20/03/2023 11:53:40,450,14.7,45,1002.9
20/03/2023 11:54:40,452,14.7,45,1002.8
20/03/2023 11:55:40,453,14.7,45,1002.9
20/03/2023 11:56:40,435,14.7,45,1002.8
20/03/2023 11:57:40,443,14.7,45,1002.8
20/03/2023 11:58:40,429,14.7,45,1002.9
20/03/2023 11:59:40,437,14.7,45,1002.8
20/03/2023 12:00:40,447,14.8,45,1002.8
20/03/2023 12:01:40,451,14.8,45,1002.8
20/03/2023 12:02:40,440,14.8,45,1002.9
20/03/2023 12:03:40,443,14.8,45,1002.9
20/03/2023 12:04:40,435,14.8,45,1002.8
20/03/2023 12:05:40,448,14.8,45,1002.8
20/03/2023 12:06:40,440,14.8,45,1002.8
20/03/2023 12:07:40,444,14.8,45,1002.7
20/03/2023 12:08:40,414,14.8,45,1002.9
20/03/2023 12:09:40,429,14.8,45,1002.8
20/03/2023 12:10:40,425,14.8,45,1002.9
20/03/2023 12:11:40,442,14.8,45,1002.9
20/03/2023 12:12:40,443,14.8,45,1003
20/03/2023 12:13:40,444,14.8,45,1002.9
20/03/2023 12:14:40,434,14.8,45,1002.8
20/03/2023 12:15:40,437,14.8,45,1002.9
20/03/2023 12:16:40,436,14.8,45,1002.8
20/03/2023 12:17:40,434,14.8,45,1002.9
20/03/2023 12:18:40,451,14.8,45,1002.8
20/03/2023 12:19:40,453,14.8,45,1002.8
20/03/2023 12:20:40,441,14.8,45,1002.8
20/03/2023 12:21:41,444,14.8,45,1002.8
20/03/2023 12:22:41,445,14.9,45,1002.6
20/03/2023 12:23:41,438,14.9,45,1002.6
20/03/2023 12:24:41,436,14.9,45,1002.4
20/03/2023 12:25:41,426,14.8,45,1002.6
20/03/2023 12:26:41,446,14.9,45,1002.6
20/03/2023 12:27:41,437,14.9,45,1002.5
20/03/2023 12:28:41,436,14.9,45,1002.4
20/03/2023 12:29:41,443,14.9,45,1002.5
20/03/2023 12:30:41,435,14.9,45,1002.4
20/03/2023 12:31:41,449,14.9,45,1002.4
20/03/2023 12:32:41,455,14.9,45,1002.3
20/03/2023 12:33:41,428,14.9,45,1002.3
20/03/2023 12:34:41,453,14.9,45,1002.3
20/03/2023 12:35:41,437,14.9,45,1002.3
20/03/2023 12:36:41,449,14.9,45,1002.2
20/03/2023 12:37:41,436,14.9,45,1002.3
20/03/2023 12:38:41,437,14.9,45,1002.2
20/03/2023 12:39:41,449,14.9,45,1002.2
20/03/2023 12:40:41,444,14.9,45,1002.2
20/03/2023 12:41:41,437,14.9,45,1002.1
20/03/2023 12:42:41,435,14.9,45,1002.2
20/03/2023 12:43:41,443,14.9,45,1002.1
20/03/2023 12:44:41,439,14.9,45,1002.1
20/03/2023 12:45:41,445,15,45,1002.2
20/03/2023 12:46:41,435,15,45,1002.2
20/03/2023 12:47:41,437,15,45,1002.1
20/03/2023 12:48:41,437,15,45,1002.2
20/03/2023 12:49:41,446,14.9,45,1002.2
20/03/2023 12:50:41,443,15,45,1002.1
20/03/2023 12:51:41,428,15,45,1002.2
20/03/2023 12:52:41,434,15,45,1002.2
20/03/2023 12:53:41,448,15,45,1002.1
20/03/2023 12:54:41,448,15,45,1002.2
20/03/2023 12:55:41,434,15,45,1002.2
20/03/2023 12:56:41,435,15,45,1002.3
20/03/2023 12:57:41,440,15,45,1002.3
20/03/2023 12:58:41,441,15,45,1002.2
20/03/2023 12:59:41,420,15,45,1002.2
20/03/2023 13:00:41,443,15,44,1002.2
20/03/2023 13:01:41,443,15,45,1002.2
20/03/2023 13:02:41,454,15,44,1002.2
20/03/2023 13:03:41,430,15,45,1002.1
20/03/2023 13:04:41,429,15,44,1002.1
20/03/2023 13:05:41,445,15,44,1002
20/03/2023 13:06:41,430,15,44,1001.9
20/03/2023 13:07:41,418,15,45,1001.9
20/03/2023 13:08:41,441,15,45,1001.9
20/03/2023 13:09:41,434,15,45,1001.8
20/03/2023 13:10:41,447,15,45,1001.9
20/03/2023 13:11:41,441,15,45,1001.8
20/03/2023 13:12:41,438,15,45,1001.8
20/03/2023 13:13:41,451,15,45,1001.9
20/03/2023 13:14:41,440,15,45,1001.8
20/03/2023 13:15:41,443,15,45,1001.8
20/03/2023 13:16:41,449,15.1,45,1001.8
20/03/2023 13:17:41,439,15,45,1001.8
20/03/2023 13:18:41,433,15,45,1001.8
20/03/2023 13:19:41,442,15.1,45,1001.6
20/03/2023 13:20:41,435,15.1,45,1001.7
20/03/2023 13:21:41,427,15.1,44,1001.7
20/03/2023 13:22:41,441,15,44,1001.7
20/03/2023 13:23:41,431,15.1,44,1001.6
20/03/2023 13:24:41,437,15.1,44,1001.6
20/03/2023 13:25:41,430,15.1,44,1001.6
20/03/2023 13:26:41,444,15.1,44,1001.7
20/03/2023 13:27:41,428,15.1,44,1001.7
20/03/2023 13:28:41,428,15.1,44,1001.6
20/03/2023 13:29:41,426,15.1,44,1001.7
20/03/2023 13:30:41,432,15.1,44,1001.5
20/03/2023 13:31:41,444,15.1,44,1001.5
20/03/2023 13:32:41,436,15.1,44,1001.6
20/03/2023 13:33:41,444,15.1,44,1001.5
20/03/2023 13:34:41,436,15.1,44,1001.6
20/03/2023 13:35:41,446,15.1,44,1001.6
20/03/2023 13:36:41,441,15.1,44,1001.5
20/03/2023 13:37:41,452,15.1,44,1001.5
20/03/2023 13:38:41,440,15.1,44,1001.6
20/03/2023 13:39:41,430,15.1,44,1001.5
20/03/2023 13:40:41,449,15.1,44,1001.4
20/03/2023 13:41:41,415,15.1,44,1001.5
20/03/2023 13:42:41,449,15.1,44,1001.5
20/03/2023 13:43:41,443,15.1,44,1001.4
20/03/2023 13:44:41,426,15.1,44,1001.4
20/03/2023 13:45:41,457,15.1,44,1001.4
20/03/2023 13:46:41,428,15.1,44,1001.4
20/03/2023 13:47:41,452,15.1,44,1001.4
20/03/2023 13:48:41,448,15.1,44,1001.4
20/03/2023 13:49:41,445,15.2,44,1001.3
20/03/2023 13:50:41,462,15.2,44,1001.3
20/03/2023 13:51:41,448,15.2,44,1001.2
20/03/2023 13:52:41,441,15.2,44,1001.3
20/03/2023 13:53:41,462,15.2,44,1001.2
20/03/2023 13:54:41,438,15.2,44,1001.3
20/03/2023 13:55:41,453,15.2,44,1001.2
20/03/2023 13:56:41,447,15.2,44,1001.2
20/03/2023 13:57:41,429,15.2,44,1001.1
20/03/2023 13:58:41,460,15.2,44,1001.2
20/03/2023 13:59:41,454,15.3,44,1001.2
20/03/2023 14:00:41,448,15.2,44,1001.2
20/03/2023 14:01:41,429,15.2,44,1001.2
20/03/2023 14:02:41,438,15.3,44,1001.2
20/03/2023 14:03:41,439,15.2,44,1001.3
20/03/2023 14:04:41,433,15.2,44,1001.2
20/03/2023 14:05:41,435,15.3,44,1001.3
20/03/2023 14:06:41,434,15.3,44,1001.2
20/03/2023 14:07:41,432,15.3,44,1001.4
20/03/2023 14:08:41,434,15.3,44,1001.3
20/03/2023 14:09:41,444,15.3,44,1001.3
20/03/2023 14:10:41,434,15.3,44,1001.4
20/03/2023 14:11:41,442,15.3,44,1001.4
20/03/2023 14:12:41,454,15.3,44,1001.4
20/03/2023 14:13:41,435,15.3,44,1001.3
20/03/2023 14:14:41,438,15.3,44,1001.4
20/03/2023 14:15:41,444,15.3,44,1001.4
20/03/2023 14:16:41,424,15.3,44,1001.3
20/03/2023 14:17:41,428,15.3,44,1001.3
20/03/2023 14:18:40,442,15.3,44,1001.4
20/03/2023 14:19:40,425,15.3,44,1001.4
20/03/2023 14:20:40,451,15.3,44,1001.3
20/03/2023 14:21:40,439,15.3,44,1001.3
20/03/2023 14:22:40,443,15.3,44,1001.4
20/03/2023 14:23:40,438,15.3,44,1001.3
20/03/2023 14:24:40,440,15.4,44,1001.4
20/03/2023 14:25:40,426,15.3,44,1001.2
20/03/2023 14:26:40,440,15.3,44,1001.3
20/03/2023 14:27:40,435,15.4,44,1001.3
20/03/2023 14:28:40,426,15.4,44,1001.3
20/03/2023 14:29:40,449,15.4,44,1001.2
20/03/2023 14:30:40,432,15.4,44,1001.2
20/03/2023 14:31:40,448,15.4,44,1001.2
20/03/2023 14:32:40,441,15.4,44,1001.2
20/03/2023 14:33:40,448,15.4,44,1001.2
20/03/2023 14:34:40,445,15.4,44,1001.2
20/03/2023 14:35:40,443,15.4,44,1001.1
20/03/2023 14:36:40,439,15.4,44,1001.1
20/03/2023 14:37:40,423,15.4,44,1001.1
20/03/2023 14:38:40,439,15.4,44,1000.9
20/03/2023 14:39:40,450,15.4,44,1001
20/03/2023 14:40:40,443,15.4,44,1000.9
20/03/2023 14:41:40,435,15.4,44,1001
20/03/2023 14:42:40,447,15.4,44,1001
20/03/2023 14:43:40,450,15.4,44,1000.9
20/03/2023 14:44:40,461,15.4,44,1001
20/03/2023 14:45:40,420,15.4,44,1000.9
20/03/2023 14:46:40,445,15.4,44,1000.8
20/03/2023 14:47:40,435,15.4,44,1000.9
20/03/2023 14:48:40,436,15.4,44,1000.9
20/03/2023 14:49:40,445,15.5,44,1000.8
20/03/2023 14:50:40,443,15.4,44,1000.9
20/03/2023 14:51:40,430,15.4,44,1000.7
20/03/2023 14:52:40,432,15.5,44,1000.9
20/03/2023 14:53:40,433,15.5,44,1000.8
20/03/2023 14:54:40,428,15.5,44,1000.8
20/03/2023 14:55:40,434,15.4,44,1000.8
20/03/2023 14:56:40,439,15.4,44,1000.9
20/03/2023 14:57:40,442,15.4,44,1000.7
20/03/2023 14:58:40,443,15.5,44,1000.7
20/03/2023 14:59:40,453,15.5,44,1000.8
20/03/2023 15:00:40,429,15.4,44,1000.8
20/03/2023 15:01:40,437,15.5,44,1000.8
20/03/2023 15:02:40,435,15.5,44,1000.8
20/03/2023 15:03:40,429,15.5,44,1000.7
20/03/2023 15:04:40,420,15.5,44,1000.8
20/03/2023 15:05:40,442,15.5,44,1000.8
20/03/2023 15:06:40,444,15.5,44,1000.8
20/03/2023 15:07:40,430,15.5,44,1000.8
20/03/2023 15:08:40,437,15.5,44,1000.8
20/03/2023 15:09:40,457,15.5,44,1000.6
20/03/2023 15:10:40,448,15.5,44,1000.7
20/03/2023 15:11:40,427,15.5,44,1000.6
20/03/2023 15:12:40,439,15.5,44,1000.7
20/03/2023 15:13:40,430,15.5,45,1000.7
20/03/2023 15:14:40,427,15.5,45,1000.6
20/03/2023 15:15:40,416,15.5,45,1000.7
20/03/2023 15:16:40,442,15.5,45,1000.7
20/03/2023 15:17:40,441,15.5,45,1000.6
20/03/2023 15:18:40,438,15.5,44,1000.6
20/03/2023 15:19:40,443,15.5,44,1000.6
20/03/2023 15:20:40,442,15.5,44,1000.6
20/03/2023 15:21:40,432,15.5,44,1000.6
20/03/2023 15:22:40,437,15.5,44,1000.7
20/03/2023 15:23:40,448,15.5,44,1000.7
20/03/2023 15:24:40,437,15.5,44,1000.5
20/03/2023 15:25:40,436,15.5,44,1000.6
20/03/2023 15:26:40,445,15.5,44,1000.5
20/03/2023 15:27:40,441,15.5,44,1000.5
20/03/2023 15:28:40,438,15.5,44,1000.5
20/03/2023 15:29:40,449,15.5,44,1000.5
20/03/2023 15:30:40,422,15.5,44,1000.5
20/03/2023 15:31:40,428,15.5,44,1000.5
20/03/2023 15:32:40,434,15.5,44,1000.5
20/03/2023 15:33:40,441,15.5,44,1000.4
20/03/2023 15:34:40,434,15.5,44,1000.4
20/03/2023 15:35:40,434,15.5,44,1000.5
20/03/2023 15:36:40,445,15.5,44,1000.5
20/03/2023 15:37:40,442,15.5,44,1000.4
20/03/2023 15:38:40,431,15.5,44,1000.4
20/03/2023 15:39:40,442,15.5,44,1000.4
20/03/2023 15:40:40,436,15.5,44,1000.5
20/03/2023 15:41:40,438,15.5,44,1000.4
20/03/2023 15:42:40,447,15.5,43,1000.4
20/03/2023 15:43:40,425,15.5,43,1000.5
20/03/2023 15:44:40,441,15.5,43,1000.5
20/03/2023 15:45:40,443,15.5,43,1000.5
20/03/2023 15:46:40,431,15.5,43,1000.6
20/03/2023 15:47:40,413,15.5,43,1000.6
20/03/2023 15:48:40,445,15.5,43,1000.5
20/03/2023 15:49:40,453,15.5,43,1000.5
20/03/2023 15:50:40,436,15.5,43,1000.4
20/03/2023 15:51:40,431,15.5,43,1000.5
20/03/2023 15:52:40,441,15.5,43,1000.5
20/03/2023 15:53:40,439,15.5,43,1000.5
20/03/2023 15:54:40,430,15.5,43,1000.4
20/03/2023 15:55:40,437,15.5,43,1000.4
20/03/2023 15:56:40,429,15.5,43,1000.2
20/03/2023 15:57:40,437,15.5,43,1000.3
20/03/2023 15:58:40,441,15.5,43,1000.3
20/03/2023 15:59:40,437,15.5,43,1000.3
20/03/2023 16:00:40,440,15.5,43,1000.3
20/03/2023 16:01:40,440,15.5,43,1000.4
20/03/2023 16:02:40,437,15.5,43,1000.3
20/03/2023 16:03:40,440,15.5,43,1000.2
20/03/2023 16:04:40,424,15.5,43,1000.2
20/03/2023 16:05:40,406,15.5,43,1000.1
20/03/2023 16:06:40,444,15.5,43,1000.2
20/03/2023 16:07:40,416,15.5,43,1000.2
20/03/2023 16:08:40,442,15.5,43,1000.2
20/03/2023 16:09:40,440,15.5,43,1000.1
20/03/2023 16:10:40,437,15.5,43,1000.1
20/03/2023 16:11:40,437,15.5,43,1000
20/03/2023 16:12:40,447,15.5,43,999.9
20/03/2023 16:13:40,436,15.5,43,999.9
20/03/2023 16:14:40,441,15.6,43,1000
20/03/2023 16:15:41,437,15.5,43,1000
20/03/2023 16:16:41,422,15.6,43,999.9
20/03/2023 16:17:41,435,15.6,43,999.8
20/03/2023 16:18:41,432,15.6,43,999.8
20/03/2023 16:19:41,429,15.5,43,999.7
20/03/2023 16:20:41,434,15.6,43,999.8
20/03/2023 16:21:41,431,15.6,43,999.8
20/03/2023 16:22:41,436,15.6,43,999.9
20/03/2023 16:23:41,436,15.6,43,999.8
20/03/2023 16:24:41,432,15.5,43,999.8
20/03/2023 16:25:41,443,15.6,43,999.8
20/03/2023 16:26:41,435,15.6,43,999.8
20/03/2023 16:27:41,439,15.6,43,999.9
20/03/2023 16:28:41,442,15.6,43,999.7
20/03/2023 16:29:41,443,15.6,43,999.8
20/03/2023 16:30:41,432,15.6,43,999.8
20/03/2023 16:31:41,428,15.6,43,999.8
20/03/2023 16:32:41,440,15.6,43,999.8
20/03/2023 16:33:41,435,15.6,43,999.9
20/03/2023 16:34:41,435,15.6,43,999.7
20/03/2023 16:35:41,441,15.6,43,999.6
20/03/2023 16:36:41,438,15.6,43,999.8
20/03/2023 16:37:41,434,15.6,43,999.7
20/03/2023 16:38:41,434,15.6,43,999.7
20/03/2023 16:39:41,440,15.6,43,999.7
20/03/2023 16:40:41,414,15.6,43,999.6
20/03/2023 16:41:41,441,15.6,43,999.6
20/03/2023 16:42:41,443,15.6,43,999.7
20/03/2023 16:43:41,429,15.6,43,999.6
20/03/2023 16:44:41,440,15.6,43,999.6
20/03/2023 16:45:41,442,15.6,43,999.6
20/03/2023 16:46:41,446,15.6,43,999.6
20/03/2023 16:47:41,427,15.6,43,999.6
20/03/2023 16:48:41,429,15.6,43,999.7
20/03/2023 16:49:41,452,15.6,43,999.5
20/03/2023 16:50:41,430,15.7,43,999.6
20/03/2023 16:51:41,437,15.6,43,999.5
20/03/2023 16:52:41,441,15.7,43,999.5
20/03/2023 16:53:41,412,15.7,43,999.4
20/03/2023 16:54:41,426,15.6,43,999.5
20/03/2023 16:55:41,434,15.7,43,999.4
20/03/2023 16:56:41,430,15.6,43,999.4
20/03/2023 16:57:41,437,15.7,43,999.3
20/03/2023 16:58:41,430,15.7,43,999.2
20/03/2023 16:59:41,421,15.6,43,999.2
20/03/2023 17:00:41,445,15.7,43,999.2
20/03/2023 17:01:41,446,15.7,43,999.3
20/03/2023 17:02:41,448,15.7,43,999.2
20/03/2023 17:03:41,428,15.7,43,999.1
20/03/2023 17:04:41,434,15.7,43,999.1
20/03/2023 17:05:41,453,15.7,43,999.1
20/03/2023 17:06:41,442,15.7,43,999.1
20/03/2023 17:07:41,454,15.7,43,999.1
20/03/2023 17:08:41,441,15.7,43,999
20/03/2023 17:09:41,446,15.7,43,999.1
20/03/2023 17:10:41,438,15.7,43,999
20/03/2023 17:11:41,456,15.7,43,999
20/03/2023 17:12:41,440,15.7,43,999
20/03/2023 17:13:41,450,15.7,43,999
20/03/2023 17:14:41,427,15.7,43,999.1
20/03/2023 17:15:41,436,15.7,43,999
20/03/2023 17:16:41,442,15.7,43,999.1
20/03/2023 17:17:41,447,15.7,43,999.1
20/03/2023 17:18:41,438,15.7,43,999
20/03/2023 17:19:41,428,15.7,43,999
20/03/2023 17:20:41,437,15.7,43,999.1
20/03/2023 17:21:41,431,15.7,43,999
20/03/2023 17:22:41,445,15.7,43,999
20/03/2023 17:23:41,437,15.7,43,998.9
20/03/2023 17:24:41,433,15.7,43,998.8
20/03/2023 17:25:41,451,15.7,43,998.9
20/03/2023 17:26:41,441,15.7,43,999
20/03/2023 17:27:41,452,15.7,43,998.8
20/03/2023 17:28:41,444,15.7,43,998.8
20/03/2023 17:29:41,439,15.7,43,998.7
20/03/2023 17:30:41,433,15.7,43,998.7
20/03/2023 17:31:41,429,15.7,43,998.6
20/03/2023 17:32:41,448,15.7,43,998.6
20/03/2023 17:33:41,436,15.7,43,998.7
20/03/2023 17:34:41,443,15.7,43,998.8
20/03/2023 17:35:41,439,15.7,43,998.7
20/03/2023 17:36:41,432,15.7,43,998.7
20/03/2023 17:37:41,443,15.7,43,998.6
20/03/2023 17:38:41,433,15.7,43,998.6
20/03/2023 17:39:41,441,15.7,43,998.5
20/03/2023 17:40:41,436,15.7,43,998.5
20/03/2023 17:41:41,426,15.7,43,998.5
20/03/2023 17:42:41,435,15.7,43,998.6
20/03/2023 17:43:41,438,15.7,43,998.5
20/03/2023 17:44:41,443,15.7,43,998.6
20/03/2023 17:45:41,436,15.7,43,998.6
20/03/2023 17:46:41,449,15.7,43,998.5
20/03/2023 17:47:41,435,15.7,43,998.5
20/03/2023 17:48:41,446,15.7,43,998.5
20/03/2023 17:49:41,444,15.7,43,998.6
20/03/2023 17:50:41,441,15.7,43,998.5
20/03/2023 17:51:41,441,15.7,43,998.6
20/03/2023 17:52:41,443,15.7,43,998.4
20/03/2023 17:53:41,426,15.7,43,998.5
20/03/2023 17:54:41,447,15.7,43,998.6
20/03/2023 17:55:41,437,15.7,43,998.5
20/03/2023 17:56:41,418,15.7,43,998.5
20/03/2023 17:57:41,437,15.7,43,998.4
20/03/2023 17:58:41,438,15.7,43,998.5
20/03/2023 17:59:41,422,15.7,43,998.5
20/03/2023 18:00:41,449,15.7,43,998.5
20/03/2023 18:01:41,426,15.7,43,998.6
20/03/2023 18:02:41,434,15.7,43,998.5
20/03/2023 18:03:41,432,15.7,43,998.6
20/03/2023 18:04:41,432,15.7,43,998.5
20/03/2023 18:05:41,421,15.7,43,998.6
20/03/2023 18:06:41,449,15.7,43,998.6
20/03/2023 18:07:41,431,15.7,43,998.6
20/03/2023 18:08:41,423,15.7,43,998.7
20/03/2023 18:09:41,440,15.7,43,998.5
20/03/2023 18:10:41,435,15.7,43,998.5
20/03/2023 18:11:41,432,15.7,43,998.5
20/03/2023 18:12:41,455,15.7,43,998.5
20/03/2023 18:13:41,442,15.7,43,998.5
20/03/2023 18:14:41,441,15.7,43,998.4
20/03/2023 18:15:41,423,15.7,43,998.5
20/03/2023 18:16:41,445,15.6,43,998.3
20/03/2023 18:17:41,436,15.7,43,998.3
20/03/2023 18:18:41,432,15.6,43,998.2
20/03/2023 18:19:41,429,15.6,43,998.2
20/03/2023 18:20:41,430,15.6,43,998.2
20/03/2023 18:21:41,444,15.6,43,998.2
20/03/2023 18:22:41,434,15.6,43,998.2
20/03/2023 18:23:41,445,15.6,43,998.2
20/03/2023 18:24:41,449,15.6,43,998.2
20/03/2023 18:25:41,435,15.6,43,998.1
20/03/2023 18:26:41,434,15.6,44,998.1
20/03/2023 18:27:41,442,15.6,44,998.1
20/03/2023 18:28:41,443,15.6,44,998.2
20/03/2023 18:29:41,446,15.6,44,998.1
20/03/2023 18:30:41,445,15.6,44,998.1
20/03/2023 18:31:41,425,15.6,44,998.1
20/03/2023 18:32:41,426,15.6,44,998.1
20/03/2023 18:33:41,435,15.6,44,998.1
20/03/2023 18:34:41,436,15.6,44,998.1
20/03/2023 18:35:41,439,15.5,44,998.1
20/03/2023 18:36:41,432,15.6,44,998.1
20/03/2023 18:37:41,436,15.5,44,998.2
20/03/2023 18:38:41,443,15.5,44,998
20/03/2023 18:39:41,429,15.5,44,997.9
20/03/2023 18:40:41,428,15.5,44,997.9
20/03/2023 18:41:41,421,15.5,44,997.9
20/03/2023 18:42:41,421,15.5,44,997.8
20/03/2023 18:43:41,449,15.5,44,997.8
20/03/2023 18:44:41,439,15.5,44,997.7
20/03/2023 18:45:41,456,15.5,44,997.8
20/03/2023 18:46:41,424,15.5,44,997.6
20/03/2023 18:47:41,431,15.5,44,997.6
20/03/2023 18:48:41,445,15.5,44,997.6
20/03/2023 18:49:41,434,15.5,44,997.6
20/03/2023 18:50:41,452,15.5,44,997.6
20/03/2023 18:51:41,427,15.5,44,997.6
20/03/2023 18:52:41,453,15.5,44,997.6
20/03/2023 18:53:41,451,15.5,44,997.6
20/03/2023 18:54:41,433,15.5,44,997.6
20/03/2023 18:55:41,438,15.5,44,997.7
20/03/2023 18:56:41,444,15.5,44,997.6
20/03/2023 18:57:41,441,15.4,44,997.6
20/03/2023 18:58:41,437,15.4,44,997.5
20/03/2023 18:59:41,440,15.5,44,997.4
20/03/2023 19:00:41,431,15.5,44,997.4
20/03/2023 19:01:41,451,15.5,44,997.4
20/03/2023 19:02:41,435,15.4,44,997.4
20/03/2023 19:03:41,439,15.4,44,997.5
20/03/2023 19:04:41,453,15.4,44,997.5
20/03/2023 19:05:41,444,15.4,44,997.4
20/03/2023 19:06:41,445,15.4,44,997.3
20/03/2023 19:07:41,442,15.4,44,997.3
20/03/2023 19:08:41,449,15.4,44,997.3
20/03/2023 19:09:41,444,15.4,44,997.2
20/03/2023 19:10:41,427,15.4,44,997.2
20/03/2023 19:11:41,442,15.4,44,997.2
20/03/2023 19:12:41,426,15.4,44,997.2
20/03/2023 19:13:41,445,15.4,44,997.1
20/03/2023 19:14:41,431,15.4,44,997.1
20/03/2023 19:15:41,443,15.4,44,997
20/03/2023 19:16:41,440,15.4,44,997.1
20/03/2023 19:17:41,434,15.4,44,997.1
20/03/2023 19:18:41,443,15.4,44,997.1
20/03/2023 19:19:41,441,15.4,44,997.2
20/03/2023 19:20:41,456,15.4,44,997.1
20/03/2023 19:21:41,438,15.4,44,997.2
20/03/2023 19:22:41,430,15.4,44,997.3
20/03/2023 19:23:41,445,15.4,44,997.2
20/03/2023 19:24:41,428,15.4,44,997.2
20/03/2023 19:25:41,436,15.4,44,997.2
20/03/2023 19:26:41,443,15.4,44,997.3
20/03/2023 19:27:41,434,15.4,44,997.3
